User_ID,Frequencia,Valor_Total,Ticket_Medio,Categoria_Favorita,Recencia,Gender,Age,Occupation,City_Category,Stay_In_Current_City_Years,Marital_Status,Cluster
1000399,12,125042,10420.17,5,80127,F,36-45,6,B,1,1,2
1000400,23,223635,9723.26,5,3878,F,18-25,3,C,2,1,4
1000401,42,415368,9889.71,5,3877,M,18-25,0,B,3,0,4
1000402,160,1369174,8557.34,5,3876,M,26-35,11,B,1,1,4
1000403,167,1694874,10148.95,5,3875,M,18-25,4,A,2,0,4
1000404,31,291660,9408.39,8,3874,M,18-25,4,B,1,0,4
1000405,29,202171,6971.41,5,3873,M,55+,1,C,2,0,3
1000406,78,721522,9250.28,1,41082,M,26-35,20,A,3,0,2
1000407,17,162159,9538.76,5,80086,M,18-25,17,C,1,0,2
1000408,90,1010392,11226.58,5,3872,M,26-35,11,A,0,0,4
1000409,163,1596446,9794.15,5,3871,M,18-25,12,B,4+,0,4
1000410,60,458754,7645.9,5,3870,F,26-35,1,B,4+,0,3
1000411,359,2617687,7291.61,5,3869,F,46-50,1,B,0,1,1
1000412,255,2709935,10627.2,5,3868,M,36-45,15,A,1,1,1
1000413,55,508477,9245.04,8,3867,M,26-35,11,C,0,0,4
1000414,37,283915,7673.38,8,3866,M,26-35,0,C,4+,0,3
1000415,155,1397756,9017.78,5,41013,F,36-45,0,A,2,1,2
1000416,35,352175,10062.14,5,41006,M,46-50,14,C,3,1,2
1000417,16,171935,10745.94,3,3865,F,26-35,0,C,0,1,4
1000418,34,392719,11550.56,1,41003,F,26-35,3,B,0,1,2
1000419,64,642680,10041.88,1,3864,M,18-25,3,C,1,0,4
1000420,41,417124,10173.76,5,3863,M,36-45,1,A,1,0,4
1000421,11,133339,12121.73,1,3862,F,46-50,3,A,1,1,4
1000422,28,312281,11152.89,1,3861,M,55+,17,A,4+,0,4
1000423,38,243279,6402.08,5,3860,M,18-25,4,A,1,0,3
1000424,694,6573609,9472.06,5,40949,M,26-35,17,A,3,0,1
1000425,112,980360,8753.21,5,3859,M,26-35,12,B,1,1,4
1000426,133,1530944,11510.86,1,3858,M,18-25,4,A,1,1,4
1000427,13,127915,9839.62,1,3857,M,36-45,12,A,2,0,4
1000429,206,2001630,9716.65,1,40918,M,18-25,0,C,1,0,1
1000430,34,260170,7652.06,5,3856,F,18-25,10,C,1,1,3
1000431,44,442275,10051.7,1,3855,M,18-25,10,B,3,0,4
1000432,36,238459,6623.86,5,3854,M,46-50,16,C,1,1,3
1000433,28,188322,6725.79,5,3853,M,51-55,6,C,3,1,3
1000434,26,222709,8565.73,5,3852,F,46-50,3,C,1,0,3
1000435,71,939617,13234.04,1,3851,M,26-35,7,A,4+,0,4
1000436,76,797161,10488.96,1,3850,M,18-25,4,C,1,0,4
1000437,33,355512,10773.09,8,3849,M,36-45,17,C,2,1,4
1000438,322,2792161,8671.31,5,3848,M,18-25,11,A,3,0,1
1000439,55,550292,10005.31,8,3847,M,36-45,14,B,3,1,4
1000440,15,155137,10342.47,1,3846,M,55+,1,C,2,1,4
1000441,30,367148,12238.27,1,3845,M,36-45,1,B,1,0,4
1000442,245,2258560,9218.61,5,3844,M,26-35,1,A,2,0,1
1000443,22,249879,11358.14,1,40849,M,26-35,3,A,0,1,2
1000444,72,624479,8673.32,5,3843,M,55+,0,A,3,0,4
1000445,161,1584585,9842.14,1,3842,M,46-50,12,A,1,1,4
1000446,31,327057,10550.23,8,3841,F,51-55,0,C,2,0,4
1000447,18,167098,9283.22,8,196596,F,46-50,11,A,1,0,2
1000448,12,100961,8413.42,5,3840,M,26-35,17,C,0,0,3
1000449,33,299601,9078.82,1,3839,M,26-35,7,C,3,0,4
1000450,28,256616,9164.86,5,40820,M,46-50,1,C,1,1,2
1000451,115,1175712,10223.58,8,40810,M,55+,13,C,4+,1,2
1000452,74,860396,11626.97,1,3838,M,51-55,17,A,3,1,4
1000453,227,2249709,9910.61,5,40783,M,18-25,4,B,1,0,1
1000454,148,1163925,7864.36,5,3837,M,26-35,20,C,2,1,4
1000455,14,139887,9991.93,5,3836,F,36-45,2,A,0,0,4
1000456,92,925531,10060.12,1,3835,M,36-45,0,A,0,0,4
1000457,141,1259025,8929.26,5,3834,M,18-25,4,B,2,0,4
1000458,23,232568,10111.65,1,40759,M,51-55,16,C,1,1,2
1000459,16,130631,8164.44,5,3833,F,18-25,4,A,3,0,3
1000460,23,134146,5832.43,5,3832,M,46-50,18,C,2,0,3
1000461,286,2533900,8859.79,1,3831,M,51-55,7,B,0,0,1
1000462,105,954229,9087.9,5,40724,M,18-25,16,C,1,1,2
1000463,69,400469,5803.9,5,40717,M,26-35,7,A,4+,1,2
1000464,56,509284,9094.36,5,40711,F,18-25,4,A,3,0,2
1000465,17,130271,7663.0,5,3830,M,18-25,19,C,2,0,3
1000466,117,1121881,9588.73,5,40702,M,26-35,5,A,2,0,2
1000467,40,276787,6919.68,8,3829,F,36-45,3,B,4+,1,3
1000468,19,162635,8559.74,8,3828,F,0-17,10,B,1,0,3
1000469,27,296089,10966.26,8,3827,M,36-45,6,B,0,1,4
1000470,34,217114,6385.71,3,3826,F,0-17,10,C,2,0,3
1000471,61,696651,11420.51,1,3825,M,36-45,7,A,3,0,4
1000473,33,274284,8311.64,5,3824,F,18-25,4,A,1,0,3
1000474,175,1533961,8765.49,5,3823,M,26-35,17,B,1,0,4
1000476,230,2418970,10517.26,5,3822,M,36-45,0,B,0,0,1
1000477,111,1455400,13111.71,1,3821,M,36-45,14,A,1,0,4
1000478,27,246159,9117.0,5,3820,M,51-55,16,A,2,0,4
1000479,51,528144,10355.76,1,40649,M,26-35,12,C,0,0,2
1000480,57,510684,8959.37,8,3819,F,18-25,4,C,1,0,4
1000481,104,970092,9327.81,5,3818,M,46-50,7,C,2,0,4
1000482,437,3539411,8099.34,5,3817,M,26-35,14,A,2,1,1
1000483,23,155651,6767.43,8,3816,M,18-25,12,A,4+,0,3
1000484,19,165929,8733.11,5,3815,F,0-17,10,A,2,0,4
1000485,28,224072,8002.57,5,3814,M,55+,7,C,2,1,3
1000486,26,223784,8607.08,8,3813,M,55+,0,C,0,0,3
1000487,27,212744,7879.41,5,3812,F,36-45,17,B,0,1,3
1000488,15,149115,9941.0,1,40602,M,26-35,12,B,2,1,2
1000489,13,110421,8493.92,1,40600,M,18-25,4,A,3,1,2
1000490,43,429694,9992.88,3,40595,M,0-17,10,B,1,0,2
1000491,10,98030,9803.0,1,3811,M,18-25,4,C,2,0,4
1000492,15,111812,7454.13,5,40593,M,26-35,12,A,0,0,2
1000493,86,847881,9859.08,8,40585,M,51-55,7,C,1,1,2
1000495,26,288597,11099.88,1,3810,M,18-25,10,A,1,0,4
1000496,68,885377,13020.25,1,3809,M,18-25,4,A,3,0,4
1000497,18,147656,8203.11,5,3808,F,26-35,17,C,0,0,3
1000498,95,798943,8409.93,5,3807,M,36-45,17,A,1,0,4
1000499,119,1039288,8733.51,8,40556,F,26-35,1,A,1,0,2
1000500,53,351719,6636.21,5,3806,F,18-25,2,A,0,0,3
1000501,38,323774,8520.37,1,3805,M,26-35,2,C,4+,1,3
1000502,15,133861,8924.07,8,3804,M,36-45,6,B,1,0,4
1000503,16,166198,10387.38,1,3803,M,36-45,11,C,0,1,4
1000504,52,542744,10437.38,5,40549,M,26-35,2,C,2,0,2
1000505,61,700756,11487.8,1,3802,M,36-45,17,C,2,1,4
1000506,52,456450,8777.88,5,3801,M,26-35,16,C,1,0,3
1000507,21,182769,8703.29,8,40538,F,26-35,0,A,4+,1,2
1000508,80,867619,10845.24,1,3800,M,26-35,12,B,0,0,4
1000509,407,3700604,9092.39,1,3799,M,26-35,2,A,0,1,1
1000510,62,772191,12454.69,1,40497,M,18-25,12,C,3,0,2
1000511,14,129493,9249.5,8,40496,F,46-50,4,C,1,1,2
1000512,23,158309,6883.0,13,3798,M,36-45,0,C,1,1,3
1000513,81,649629,8020.11,5,3797,M,26-35,0,C,4+,0,3
1000514,54,611777,11329.2,5,40486,M,26-35,2,A,1,1,2
1000515,81,816456,10079.7,8,40477,M,26-35,1,A,0,1,2
1000516,161,1211395,7524.19,1,3796,F,55+,14,C,2,0,4
1000517,91,753403,8279.15,5,3795,F,26-35,14,A,1,0,3
1000518,135,1371614,10160.1,8,3794,F,36-45,12,C,4+,0,4
1000519,29,217590,7503.1,3,3793,F,36-45,14,C,4+,1,3
1000520,168,1525678,9081.42,5,3792,F,36-45,20,A,2,0,4
1000521,24,239839,9993.29,8,3791,M,55+,7,A,2,0,4
1000522,30,354616,11820.53,1,40437,M,26-35,12,C,1,0,2
1000523,49,594269,12127.94,1,3790,M,51-55,7,A,1,1,4
1000524,558,5212846,9342.02,5,40401,M,18-25,0,A,0,0,1
1000525,24,245538,10230.75,1,40400,M,36-45,6,C,2,0,2
1000526,30,429409,14313.63,1,3789,M,46-50,17,C,1,1,4
1000527,12,86847,7237.25,5,3788,F,26-35,2,B,2,1,3
1000529,63,741420,11768.57,1,3787,M,36-45,12,C,1,0,4
1000530,62,721232,11632.77,1,40393,M,26-35,2,A,1,1,2
1000531,490,3662030,7473.53,5,3786,F,18-25,14,B,0,0,1
1000532,16,188041,11752.56,1,117968,M,26-35,7,C,2,0,2
1000533,325,2940570,9047.91,1,40329,M,26-35,12,A,1,0,1
1000534,55,543185,9876.09,5,3785,M,26-35,15,B,3,1,4
1000535,11,100277,9116.09,2,40323,M,36-45,6,B,3,1,2
1000536,122,1407088,11533.51,1,40319,M,26-35,20,C,1,0,2
1000538,30,379549,12651.63,1,3784,M,55+,16,C,2,1,4
1000539,71,943076,13282.76,1,3783,M,26-35,2,C,4+,0,4
1000540,24,225269,9386.21,8,3782,M,18-25,1,B,1,0,4
1000541,111,975026,8784.02,3,40308,F,18-25,4,C,3,0,2
1000543,346,3645949,10537.42,1,3781,M,26-35,5,B,4+,1,1
1000544,48,471881,9830.85,1,3780,M,36-45,12,B,2,0,4
1000545,19,154036,8107.16,5,40277,M,36-45,17,C,2,0,2
1000546,129,898086,6961.91,5,3779,F,26-35,0,B,0,0,3
1000547,49,537942,10978.41,1,3778,M,36-45,12,B,3,0,4
1000548,71,587672,8277.07,11,3777,F,36-45,16,C,1,1,3
1000549,632,6310723,9985.32,5,3776,M,26-35,6,A,3,0,1
1000550,549,5327601,9704.19,1,3775,M,46-50,8,B,1,1,1
1000551,141,1186481,8414.76,8,3774,M,36-45,20,A,4+,1,4
1000552,64,676472,10569.88,1,40160,M,51-55,18,C,3,1,2
1000553,38,271979,7157.34,5,3773,M,26-35,2,B,1,0,3
1000554,18,126678,7037.67,8,3772,M,26-35,12,C,0,1,3
1000555,29,285501,9844.86,3,3771,M,18-25,4,B,4+,0,4
1000556,128,1042396,8143.72,5,3770,F,26-35,9,B,4+,0,4
1000557,30,368912,12297.07,1,3769,M,55+,1,A,3,0,4
1000559,11,96465,8769.55,8,3768,F,26-35,7,C,1,0,4
1000560,80,1116681,13958.51,1,3767,M,46-50,15,C,1,1,4
1000561,19,156604,8242.32,1,3766,F,18-25,14,C,3,1,3
1000562,19,250763,13198.05,1,3765,M,36-45,20,C,2,0,4
1000563,195,1587214,8139.56,1,3764,M,26-35,4,A,3,0,4
1000564,23,214222,9314.0,8,3763,M,46-50,1,C,1,0,4
1000565,14,100889,7206.36,11,3762,M,26-35,16,B,0,0,3
1000566,282,2114831,7499.4,1,3761,M,26-35,17,A,3,0,1
1000567,43,692946,16115.02,1,40110,M,36-45,20,C,3,0,4
1000568,17,213883,12581.35,1,40108,F,51-55,17,C,1,1,2
1000569,79,590043,7468.9,5,40106,F,18-25,4,C,3,1,2
1000570,144,1217950,8457.99,8,3760,M,26-35,4,A,4+,0,4
1000571,69,799254,11583.39,1,40085,M,51-55,5,C,3,1,2
1000572,10,60789,6078.9,1,3759,M,18-25,4,A,0,0,3
1000573,22,216145,9824.77,8,79066,F,36-45,2,B,0,0,2
1000574,11,132332,12030.18,8,40083,M,26-35,19,C,4+,1,2
1000575,95,1076873,11335.51,1,3758,M,26-35,12,B,0,1,4
1000576,37,383455,10363.65,8,3757,F,46-50,15,C,1,1,4
1000577,85,995681,11713.89,5,3756,M,36-45,0,A,3,0,4
1000578,14,155087,11077.64,5,3755,M,18-25,17,C,3,0,4
1000579,39,370959,9511.77,5,3754,M,26-35,5,C,2,0,4
1000580,24,260686,10861.92,1,40065,M,0-17,10,C,1,0,2
1000581,33,282311,8554.88,5,79038,M,51-55,14,C,1,1,2
1000582,45,486957,10821.27,5,40062,M,18-25,4,C,4+,0,2
1000583,101,994853,9850.03,5,3753,F,26-35,0,A,4+,0,4
1000584,22,252795,11490.68,8,3752,F,26-35,0,B,1,0,4
1000585,85,885031,10412.13,1,40054,M,18-25,1,A,1,0,2
1000586,17,245578,14445.76,1,3751,M,36-45,14,C,3,1,4
1000587,200,1363990,6819.95,5,3750,M,26-35,20,B,3,0,1
1000588,262,2439560,9311.3,8,3749,F,26-35,11,B,1,0,1
1000589,17,157733,9278.41,5,40025,M,18-25,2,A,1,0,2
1000590,99,971034,9808.42,8,3748,F,36-45,6,C,1,0,4
1000591,130,1046568,8050.52,5,40007,M,26-35,0,C,1,0,2
1000592,14,234872,16776.57,1,78955,M,18-25,0,A,1,1,4
1000593,52,395559,7606.9,8,3747,F,51-55,1,C,4+,0,3
1000594,90,705129,7834.77,5,3746,F,55+,13,B,3,0,3
1000595,58,543857,9376.84,5,3745,M,26-35,7,A,1,0,4
1000596,23,163720,7118.26,1,3744,F,26-35,1,C,2,1,3
1000597,32,322597,10081.16,5,3743,M,36-45,12,C,3,1,4
1000598,18,160192,8899.56,1,3742,M,36-45,7,C,1,1,4
1000599,18,163975,9109.72,8,3741,M,51-55,6,A,3,1,4
1000600,17,138725,8160.29,5,3740,M,36-45,17,C,0,1,3
1000601,212,1648223,7774.64,5,3739,F,18-25,20,B,3,1,4
1000602,88,912293,10366.97,1,3738,F,55+,6,C,2,0,4
1000603,37,376503,10175.76,1,3737,F,26-35,6,C,1,1,4
1000604,171,1807135,10568.04,1,3736,M,46-50,17,C,2,1,4
1000605,64,700407,10943.86,1,3735,F,18-25,4,C,0,0,4
1000606,21,181525,8644.05,5,78886,F,0-17,10,C,2,0,2
1000607,10,116019,11601.9,8,117499,M,26-35,0,C,2,1,2
1000608,90,718566,7984.07,5,3734,M,18-25,4,C,3,1,3
1000609,27,418486,15499.48,1,39918,M,26-35,7,B,1,0,4
1000610,70,672522,9607.46,1,3733,M,26-35,4,B,1,0,4
1000611,73,778813,10668.67,1,3732,M,36-45,0,C,1,0,4
1000612,29,304029,10483.76,1,3731,M,51-55,7,C,1,0,4
1000613,50,406846,8136.92,8,3730,M,36-45,20,C,1,1,3
1000615,54,708327,13117.17,1,3729,M,51-55,17,C,3,0,4
1000616,27,304304,11270.52,1,3728,M,26-35,7,B,2,0,4
1000617,15,138586,9239.07,8,156347,F,26-35,7,C,1,0,2
1000618,30,227620,7587.33,5,3727,M,26-35,0,B,3,0,3
1000619,18,137325,7629.17,5,3726,F,18-25,1,B,0,0,3
1000620,94,751094,7990.36,5,39884,M,18-25,0,A,3,0,2
1000622,41,394866,9630.88,8,3725,M,26-35,0,B,1,1,4
1000623,88,1066019,12113.85,1,39867,M,26-35,17,C,3,1,2
1000624,212,2126253,10029.5,1,3724,M,26-35,1,B,3,0,1
1000625,22,168018,7637.18,8,3723,F,36-45,12,C,2,1,3
1000626,41,499249,12176.8,1,3722,M,18-25,4,B,4+,1,4
1000627,24,235462,9810.92,1,3721,M,51-55,2,C,2,1,4
1000628,26,190723,7335.5,5,39839,F,36-45,0,C,2,0,2
1000629,129,982182,7613.81,3,3720,F,0-17,10,C,2,0,3
1000630,67,533034,7955.73,5,3719,F,36-45,14,C,2,0,3
1000631,180,1709733,9498.52,5,3718,M,36-45,17,C,3,1,1
1000632,16,198885,12430.31,1,39809,M,46-50,17,C,2,0,2
1000633,29,276233,9525.28,5,3717,M,26-35,17,B,4+,0,4
1000634,47,397746,8462.68,3,3716,F,0-17,10,C,4+,0,3
1000635,85,764450,8993.53,8,39796,M,55+,17,C,4+,1,2
1000636,56,677625,12100.45,1,3715,M,18-25,20,C,4+,0,4
1000637,200,1859809,9299.04,8,3714,M,36-45,12,B,2,1,1
1000638,48,540502,11260.46,5,3713,M,26-35,6,C,1,1,4
1000639,217,2205672,10164.39,1,3712,M,46-50,17,B,2,1,1
1000640,14,131545,9396.07,8,3711,M,18-25,4,C,2,1,4
1000641,74,704608,9521.73,5,3710,F,36-45,0,A,2,1,4
1000642,18,180949,10052.72,8,78746,F,36-45,1,C,1,0,2
1000643,38,231193,6084.03,5,39757,M,26-35,2,C,0,1,2
1000644,64,551849,8622.64,8,39753,M,26-35,20,C,2,1,2
1000645,28,306771,10956.11,5,3709,M,36-45,20,A,2,0,4
1000646,150,1824299,12161.99,1,39745,M,36-45,7,C,2,0,2
1000647,128,1188757,9287.16,1,39737,M,36-45,12,B,1,1,2
1000648,100,908693,9086.93,5,3708,F,26-35,12,B,1,1,4
1000649,43,470229,10935.56,1,3707,M,26-35,4,B,2,1,4
1000650,27,353832,13104.89,1,3706,M,26-35,17,C,2,1,4
1000651,282,2690864,9542.07,5,3705,M,36-45,7,B,2,0,1
1000652,76,680293,8951.22,1,39702,M,18-25,20,C,3,0,2
1000653,15,111776,7451.73,8,3704,M,55+,13,C,3,0,3
1000654,115,1125876,9790.23,1,3703,M,51-55,7,C,4+,1,4
1000655,227,1416120,6238.41,5,3702,F,26-35,2,B,2,0,1
1000656,94,872746,9284.53,8,3701,F,46-50,16,C,3,1,4
1000657,32,281715,8803.59,8,3700,F,51-55,13,C,1,0,3
1000658,60,436699,7278.32,5,3699,F,26-35,0,B,1,0,3
1000659,66,541914,8210.82,8,3698,F,26-35,0,C,4+,0,3
1000661,41,539307,13153.83,1,3697,M,46-50,1,C,2,1,4
1000662,65,581960,8953.23,1,3696,M,18-25,4,B,2,0,4
1000663,57,652623,11449.53,1,3695,F,26-35,7,A,1,0,4
1000664,95,940371,9898.64,5,3694,M,36-45,18,C,2,1,4
1000665,17,122217,7189.24,11,3693,M,18-25,2,C,4+,1,3
1000666,63,571074,9064.67,8,3692,F,18-25,0,C,2,0,4
1000667,104,820045,7885.05,11,3691,M,26-35,18,C,2,1,3
1000668,23,263331,11449.17,1,3690,F,26-35,3,C,2,0,4
1000669,243,2553500,10508.23,5,39613,M,26-35,17,B,2,0,1
1000670,55,408086,7419.75,8,3689,M,26-35,12,B,3,1,3
1000671,88,987638,11223.16,5,3688,M,18-25,4,C,0,0,4
1000672,25,318478,12739.12,1,3687,M,36-45,7,C,4+,1,4
1000673,215,1527383,7104.11,8,3686,M,26-35,20,A,4+,0,1
1000674,51,695104,13629.49,1,3685,M,26-35,17,C,4+,0,4
1000675,24,154311,6429.62,8,3684,M,26-35,20,C,1,1,3
1000676,221,1657010,7497.78,5,39568,M,18-25,16,B,1,1,1
1000677,109,976018,8954.29,8,3683,M,51-55,2,B,1,1,4
1000678,559,4998133,8941.2,5,3682,M,26-35,0,A,0,1,1
1000679,47,519796,11059.49,1,39521,M,36-45,16,C,4+,1,2
1000680,21,187350,8921.43,5,39519,M,26-35,12,C,1,0,2
1000681,21,220000,10476.19,3,39515,M,36-45,7,C,3,1,2
1000682,47,558836,11890.13,8,3681,M,26-35,4,C,1,0,4
1000683,23,284790,12382.17,1,3680,M,26-35,4,A,3,1,4
1000685,80,621455,7768.19,5,39509,M,26-35,4,A,1,1,2
1000686,14,146182,10441.57,1,3679,M,18-25,4,A,1,1,4
1000687,183,1663970,9092.73,5,3678,F,26-35,7,C,4+,0,4
1000688,21,189431,9020.52,8,3677,M,55+,13,C,2,1,4
1000689,72,609105,8459.79,1,3676,F,51-55,0,A,0,1,3
1000690,106,1088071,10264.82,5,3675,M,26-35,12,C,3,0,4
1000691,61,603718,9897.02,5,3674,M,36-45,11,B,2,1,4
1000692,343,3630189,10583.64,1,3673,F,26-35,0,A,0,1,1
1000693,39,416518,10679.95,1,3672,M,36-45,12,A,4+,1,4
1000694,18,137199,7622.17,5,3671,M,18-25,4,A,4+,0,3
1000695,121,1097834,9073.01,1,3670,F,18-25,1,A,2,0,4
1000697,76,652657,8587.59,5,3669,F,51-55,6,A,3,1,4
1000698,136,1319767,9704.17,1,3668,M,18-25,4,A,1,0,4
1000700,19,226527,11922.47,1,3667,M,51-55,17,C,1,1,4
1000701,42,350283,8340.07,5,3666,F,18-25,4,B,0,0,3
1000702,258,1994097,7729.06,5,39389,M,36-45,7,B,2,1,1
1000703,12,102328,8527.33,5,3665,F,55+,1,C,2,1,3
1000704,39,320894,8228.05,5,39386,F,36-45,8,C,2,0,2
1000705,74,684297,9247.26,1,3664,M,26-35,4,C,0,1,4
1000706,77,575543,7474.58,8,3663,M,36-45,20,B,2,0,3
1000707,36,401749,11159.69,1,39369,M,36-45,7,C,1,0,2
1000708,6,58625,9770.83,1,3662,M,26-35,0,C,2,0,4
1000709,49,272784,5567.02,11,3661,M,18-25,0,C,1,0,3
1000710,500,4647555,9295.11,5,39322,M,26-35,20,A,4+,0,1
1000711,84,847538,10089.74,5,39312,M,26-35,18,A,4+,0,2
1000712,165,1789875,10847.73,1,3660,M,26-35,0,B,2,0,4
1000713,137,1379308,10067.94,1,3659,M,36-45,7,B,3,0,4
1000714,240,2766413,11526.72,1,39272,M,18-25,4,B,2,0,1
1000715,55,550777,10014.13,5,3658,M,18-25,0,B,1,0,4
1000717,23,191972,8346.61,1,39264,M,26-35,11,C,0,0,2
1000718,92,931448,10124.43,1,3657,M,18-25,2,C,2,0,4
1000719,18,137902,7661.22,5,3656,M,0-17,0,C,4+,0,3
1000720,128,1099069,8586.48,1,3655,M,18-25,0,B,0,0,4
1000721,358,3513729,9814.89,1,39226,F,36-45,9,B,1,0,1
1000722,32,319721,9991.28,8,39223,M,26-35,12,B,4+,0,2
1000723,13,117807,9062.08,5,39222,M,26-35,12,C,3,1,2
1000724,78,783550,10045.51,1,3654,M,51-55,13,B,2,1,4
1000725,36,377891,10496.97,8,3653,M,55+,11,A,1,0,4
1000726,41,317086,7733.8,5,3652,F,26-35,9,C,0,1,3
1000727,146,1211978,8301.22,5,39209,M,36-45,11,B,4+,1,2
1000728,95,727954,7662.67,8,3651,M,26-35,6,C,4+,0,3
1000729,92,1164036,12652.57,1,39194,M,36-45,12,C,0,0,2
1000730,34,357978,10528.76,5,3650,M,26-35,0,C,4+,1,4
1000731,354,2708798,7651.97,5,3649,M,46-50,3,A,0,1,1
1000732,92,851948,9260.3,1,3648,M,26-35,7,B,4+,0,4
1000733,63,613928,9744.89,5,39148,M,36-45,16,C,1,1,2
1000734,25,202452,8098.08,5,3647,M,26-35,7,C,1,1,3
1000735,211,1989971,9431.14,5,3646,M,26-35,14,A,3,0,1
1000736,73,770661,10557.0,1,3645,M,18-25,12,C,0,1,4
1000737,129,1268781,9835.51,8,39121,M,0-17,19,A,2,0,2
1000738,24,228810,9533.75,8,3644,M,18-25,17,C,1,0,4
1000739,77,952905,12375.39,1,3643,M,36-45,12,C,3,0,4
1000740,24,249478,10394.92,1,3642,M,26-35,14,C,1,0,4
1000741,43,270881,6299.56,11,3641,M,26-35,5,C,1,1,3
1000742,23,291407,12669.87,1,39107,M,18-25,0,C,1,0,2
1000743,76,566838,7458.39,5,39104,F,0-17,2,A,2,0,2
1000744,150,1590080,10600.53,1,39097,M,26-35,17,B,2,0,2
1000745,13,99920,7686.15,5,3640,M,0-17,10,C,2,0,3
1000746,245,1964817,8019.66,1,3639,F,18-25,19,B,3,0,1
1000747,19,246522,12974.84,1,39081,M,18-25,4,C,4+,1,2
1000748,48,449478,9364.12,1,3638,M,26-35,0,C,4+,0,4
1000749,251,1991515,7934.32,5,3637,M,36-45,18,B,0,0,1
1000750,32,301150,9410.94,8,3636,F,36-45,9,B,4+,1,4
1000751,17,167733,9866.65,5,3635,F,26-35,17,C,3,0,4
1000752,572,3917492,6848.76,8,39011,F,26-35,3,A,3,0,1
1000753,138,1220645,8845.25,5,3634,M,0-17,10,C,1,0,4
1000754,101,1089328,10785.43,1,3633,M,36-45,7,C,3,0,4
1000755,71,709951,9999.31,8,3632,F,36-45,0,B,3,1,4
1000756,22,257775,11717.05,1,38976,M,36-45,0,C,2,0,2
1000757,267,2295741,8598.28,1,38965,M,26-35,12,A,1,0,1
1000758,21,191372,9112.95,8,3631,M,36-45,7,C,3,1,4
1000759,58,405079,6984.12,5,3630,F,55+,3,C,1,0,3
1000760,30,300758,10025.27,8,3629,M,55+,15,A,4+,1,4
1000761,12,154001,12833.42,1,3628,M,18-25,7,C,3,0,4
1000762,23,280667,12202.91,1,38956,M,0-17,10,C,2,0,2
1000763,15,168970,11264.67,5,77922,M,18-25,10,C,3,0,2
1000764,80,901215,11265.19,1,3627,M,18-25,20,C,2,0,4
1000765,214,2157012,10079.5,1,38930,M,26-35,17,B,1,0,1
1000766,26,203258,7817.62,5,3626,F,26-35,7,C,3,1,3
1000767,96,995674,10371.6,1,3625,M,26-35,12,C,1,0,4
1000768,31,348216,11232.77,8,3624,M,26-35,12,C,2,1,4
1000769,41,393535,9598.41,8,3623,M,46-50,17,C,4+,1,4
1000770,428,3391044,7923.0,5,3622,M,18-25,4,B,2,1,1
1000771,13,116906,8992.77,5,116499,F,51-55,1,C,0,0,2
1000772,56,560484,10008.64,1,3621,M,18-25,12,C,2,0,4
1000773,27,259351,9605.59,1,3620,M,26-35,6,B,3,0,4
1000774,123,1215237,9879.98,1,3619,M,18-25,4,A,4+,0,4
1000775,12,108504,9042.0,5,3618,M,0-17,17,C,1,0,4
1000776,59,442338,7497.25,5,3617,F,26-35,3,B,1,0,3
1000777,271,1963785,7246.44,1,3616,M,18-25,19,B,1,0,1
1000778,94,1214811,12923.52,1,3615,M,18-25,17,C,4+,0,4
1000779,28,215086,7681.64,5,3614,M,26-35,0,B,2,1,3
1000780,295,3035908,10291.21,1,3613,M,26-35,17,B,3,0,1
1000782,16,154246,9640.38,8,3612,M,55+,1,C,4+,0,4
1000783,72,880507,12229.26,1,3611,M,26-35,4,A,2,0,4
1000784,16,136635,8539.69,5,38801,M,18-25,0,C,1,0,2
1000785,64,789149,12330.45,1,3610,M,18-25,19,C,4+,0,4
1000786,38,489448,12880.21,1,3609,M,26-35,0,C,2,0,4
1000787,62,560053,9033.11,8,3608,M,18-25,4,C,2,0,4
1000788,114,1129232,9905.54,1,38779,M,26-35,0,C,1,0,2
1000789,59,528098,8950.81,5,77742,M,18-25,1,B,3,1,2
1000790,10,143636,14363.6,1,3607,M,26-35,17,C,1,0,4
1000791,184,1932290,10501.58,1,3606,M,36-45,7,B,1,0,4
1000792,55,529174,9621.35,1,3605,M,26-35,17,B,2,0,4
1000793,85,768741,9044.01,1,3604,F,36-45,14,C,1,0,4
1000794,25,194747,7789.88,5,3603,M,51-55,20,C,2,1,3
1000795,80,559717,6996.46,5,38750,F,36-45,14,B,1,0,2
1000796,240,1875821,7815.92,1,3602,M,51-55,6,B,4+,1,1
1000797,47,387593,8246.66,5,3601,F,51-55,7,C,1,0,3
1000798,185,1530451,8272.71,1,3600,F,26-35,20,C,1,1,4
1000799,23,226774,9859.74,1,3599,F,26-35,5,C,3,1,4
1000801,165,1374553,8330.62,8,3598,F,26-35,20,C,4+,0,4
1000802,295,3136298,10631.52,5,38673,M,26-35,16,B,1,0,1
1000803,31,428406,13819.55,1,38671,M,18-25,4,C,0,0,4
1000804,22,201161,9143.68,5,77656,M,26-35,20,C,0,0,2
1000805,48,407088,8481.0,5,3597,M,36-45,12,B,1,0,3
1000806,36,442504,12291.78,5,3596,M,36-45,0,C,3,1,4
1000807,16,152576,9536.0,3,3595,M,18-25,4,C,2,0,4
1000808,162,1282348,7915.73,11,3594,M,26-35,7,B,1,1,4
